,movieId,title,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,userId,rating,timestamp,Date,Month_Year
782,1562,Batman & Robin (1997),1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,35522,3.0,1254775464,2009-10-05 20:44:24,10/2009
782,1562,Batman & Robin (1997),1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,138072,2.0,1173947745,2007-03-15 08:35:45,03/2007
782,1562,Batman & Robin (1997),1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,72229,3.0,1013450338,2002-02-11 17:58:58,02/2002
782,1562,Batman & Robin (1997),1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,11081,1.0,1172562091,2007-02-27 07:41:31,02/2007
782,1562,Batman & Robin (1997),1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,19800,4.0,1249987241,2009-08-11 10:40:41,08/2009
782,1562,Batman & Robin (1997),1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15324,4.0,1278605985,2010-07-08 16:19:45,07/2010
782,1562,Batman & Robin (1997),1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,43599,1.0,1201804352,2008-01-31 18:32:32,01/2008
782,1562,Batman & Robin (1997),1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,39214,2.5,1375003463,2013-07-28 09:24:23,07/2013
782,1562,Batman & Robin (1997),1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,45619,3.0,1149057609,2006-05-31 06:40:09,05/2006
782,1562,Batman & Robin (1997),1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,70201,3.0,1198264349,2007-12-21 19:12:29,12/2007
782,1562,Batman & Robin (1997),1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,131910,3.0,1123791556,2005-08-11 20:19:16,08/2005
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8932,2.5,1219336022,2008-08-21 16:27:02,08/2008
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,48821,4.0,1401920776,2014-06-04 22:26:16,06/2014
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,65155,1.5,1423100640,2015-02-05 01:44:00,02/2015
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,108195,1.5,1095774852,2004-09-21 13:54:12,09/2004
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,316,2.5,1150538995,2006-06-17 10:09:55,06/2006
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,64150,3.0,1186461686,2007-08-07 04:41:26,08/2007
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,53930,2.0,1000161559,2001-09-10 22:39:19,09/2001
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,103872,3.0,1107508751,2005-02-04 09:19:11,02/2005
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,137805,0.5,1165418029,2006-12-06 15:13:49,12/2006
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28340,2.0,1081292873,2004-04-06 23:07:53,04/2004
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113540,4.0,1336919640,2012-05-13 14:34:00,05/2012
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10164,4.0,1022813344,2002-05-31 02:49:04,05/2002
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,131439,1.0,1114172646,2005-04-22 12:24:06,04/2005
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49642,1.0,1152717335,2006-07-12 15:15:35,07/2006
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7723,3.0,1091978724,2004-08-08 15:25:24,08/2004
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,62805,3.0,1031821224,2002-09-12 09:00:24,09/2002
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,128426,5.0,1193339010,2007-10-25 19:03:30,10/2007
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41703,4.5,1421655328,2015-01-19 08:15:28,01/2015
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,105059,2.0,1178145586,2007-05-02 22:39:46,05/2007
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34156,3.5,1181527723,2007-06-11 02:08:43,06/2007
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35246,2.0,1003348711,2001-10-17 19:58:31,10/2001
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34587,1.5,1186504465,2007-08-07 16:34:25,08/2007
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76630,2.0,1337441814,2012-05-19 15:36:54,05/2012
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,107087,4.0,1356805334,2012-12-29 18:22:14,12/2012
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91969,3.0,1238898232,2009-04-05 02:23:52,04/2009
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,124683,4.0,1186187014,2007-08-04 00:23:34,08/2007
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,137559,3.5,1173150684,2007-03-06 03:11:24,03/2007
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,101379,1.0,1242590830,2009-05-17 20:07:10,05/2009
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,120729,3.5,1256101270,2009-10-21 05:01:10,10/2009
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42290,3.0,1139758700,2006-02-12 15:38:20,02/2006
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42124,3.5,1196504482,2007-12-01 10:21:22,12/2007
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14492,2.5,1191906959,2007-10-09 05:15:59,10/2007
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,74849,3.0,1071204841,2003-12-12 04:54:01,12/2003
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,125084,1.5,1149090972,2006-05-31 15:56:12,05/2006
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45015,2.5,1101264549,2004-11-24 02:49:09,11/2004
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,98541,2.5,1101497852,2004-11-26 19:37:32,11/2004
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,70939,4.0,1351440751,2012-10-28 16:12:31,10/2012
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,72832,3.0,1112682379,2005-04-05 06:26:19,04/2005
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,117144,3.0,999711761,2001-09-05 17:42:41,09/2001
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,129005,4.0,1017348444,2002-03-28 20:47:24,03/2002
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49830,2.5,1119368695,2005-06-21 15:44:55,06/2005
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,135418,3.0,1286070170,2010-10-03 01:42:50,10/2010
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,359,3.5,1087076935,2004-06-12 21:48:55,06/2004
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,103667,3.5,1164503997,2006-11-26 01:19:57,11/2006
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,96482,3.0,1114201063,2005-04-22 20:17:43,04/2005
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,121612,3.0,1172376631,2007-02-25 04:10:31,02/2007
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10055,2.0,1024885867,2002-06-24 02:31:07,06/2002
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,124936,4.0,1151554776,2006-06-29 04:19:36,06/2006
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,63200,3.5,1214991974,2008-07-02 09:46:14,07/2008
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,97953,3.5,1262461143,2010-01-02 19:39:03,01/2010
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,133811,3.5,1393049379,2014-02-22 06:09:39,02/2014
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,54989,2.5,1160174678,2006-10-06 22:44:38,10/2006
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26480,3.5,1229118054,2008-12-12 21:40:54,12/2008
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,43068,3.5,1162241149,2006-10-30 20:45:49,10/2006
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,134181,2.0,1097508031,2004-10-11 15:20:31,10/2004
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,48838,5.0,1019619930,2002-04-24 03:45:30,04/2002
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2945,4.0,1086449576,2004-06-05 15:32:56,06/2004
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11343,2.5,1153642891,2006-07-23 08:21:31,07/2006
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41941,3.0,1078018471,2004-02-29 01:34:31,02/2004
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35050,2.5,1324802608,2011-12-25 08:43:28,12/2011
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,131630,2.5,1081047846,2004-04-04 03:04:06,04/2004
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50898,3.0,1235414811,2009-02-23 18:46:51,02/2009
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12288,2.0,1173684360,2007-03-12 07:26:00,03/2007
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,120572,3.5,1128900388,2005-10-09 23:26:28,10/2005
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27242,1.5,1210881761,2008-05-15 20:02:41,05/2008
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,65648,2.0,1141647373,2006-03-06 12:16:13,03/2006
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,79531,4.0,939810553,1999-10-13 10:29:13,10/1999
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25411,1.5,1107568967,2005-02-05 02:02:47,02/2005
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,101921,3.0,1419867683,2014-12-29 15:41:23,12/2014
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,65670,2.5,1149777927,2006-06-08 14:45:27,06/2006
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14644,4.0,1282107692,2010-08-18 05:01:32,08/2010
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,72633,4.0,1155568137,2006-08-14 15:08:57,08/2006
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,95524,3.0,1081221846,2004-04-06 03:24:06,04/2004
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,115852,3.5,1112031056,2005-03-28 17:30:56,03/2005
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,84752,3.0,1180836682,2007-06-03 02:11:22,06/2007
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42096,3.0,1302117154,2011-04-06 19:12:34,04/2011
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,134521,0.5,1153396488,2006-07-20 11:54:48,07/2006
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,73445,3.5,1214873118,2008-07-01 00:45:18,07/2008
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26172,2.5,1115328652,2005-05-05 21:30:52,05/2005
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35522,4.0,1254166473,2009-09-28 19:34:33,09/2009
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76612,3.5,1164140459,2006-11-21 20:20:59,11/2006
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18675,2.0,1149345575,2006-06-03 14:39:35,06/2006
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,101137,3.0,1317752684,2011-10-04 18:24:44,10/2011
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,93710,1.5,1385823880,2013-11-30 15:04:40,11/2013
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,81998,1.0,1140041933,2006-02-15 22:18:53,02/2006
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,116220,2.0,1042602017,2003-01-15 03:40:17,01/2003
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,56308,2.0,1425994823,2015-03-10 13:40:23,03/2015
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,89527,1.0,1135641266,2005-12-26 23:54:26,12/2005
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,53413,4.0,1206552995,2008-03-26 17:36:35,03/2008
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,44400,3.0,1278374310,2010-07-05 23:58:30,07/2010
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82202,2.0,1142037164,2006-03-11 00:32:44,03/2006
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,78501,2.0,1408188976,2014-08-16 11:36:16,08/2014
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,138072,1.5,1173815697,2007-03-13 19:54:57,03/2007
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45669,2.0,1197129670,2007-12-08 16:01:10,12/2007
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,106512,2.5,1237254326,2009-03-17 01:45:26,03/2009
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23171,2.0,1131142293,2005-11-04 22:11:33,11/2005
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13215,2.5,1205013798,2008-03-08 22:03:18,03/2008
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113806,4.5,1114925582,2005-05-01 05:33:02,05/2005
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,129498,2.5,1280859984,2010-08-03 18:26:24,08/2010
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,108285,3.0,1144494423,2006-04-08 11:07:03,04/2006
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,53834,3.0,1233609094,2009-02-02 21:11:34,02/2009
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22363,2.0,1111486352,2005-03-22 10:12:32,03/2005
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,134316,2.5,1171703508,2007-02-17 09:11:48,02/2007
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27838,4.0,1131524939,2005-11-09 08:28:59,11/2005
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45461,2.0,1080798258,2004-04-01 05:44:18,04/2004
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16581,1.0,1342756320,2012-07-20 03:52:00,07/2012
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58265,3.0,1299697289,2011-03-09 19:01:29,03/2011
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76164,1.5,1158705407,2006-09-19 22:36:47,09/2006
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,102668,2.0,1113333560,2005-04-12 19:19:20,04/2005
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,56574,2.0,1114899069,2005-04-30 22:11:09,04/2005
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,54805,2.5,1375981539,2013-08-08 17:05:39,08/2013
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31321,4.0,1226333990,2008-11-10 16:19:50,11/2008
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38655,2.5,1281270503,2010-08-08 12:28:23,08/2010
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,83507,3.5,1205036405,2008-03-09 04:20:05,03/2008
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,67352,2.5,1142347433,2006-03-14 14:43:53,03/2006
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,129078,3.0,1188855547,2007-09-03 21:39:07,09/2007
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,135092,4.0,1034454552,2002-10-12 20:29:12,10/2002
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47953,3.0,1076337991,2004-02-09 14:46:31,02/2004
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,97195,2.0,1136611987,2006-01-07 05:33:07,01/2006
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52520,3.0,1161143610,2006-10-18 03:53:30,10/2006
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27898,2.5,1289133981,2010-11-07 12:46:21,11/2010
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42399,3.0,1126846215,2005-09-16 04:50:15,09/2005
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35227,3.0,987461081,2001-04-16 22:44:41,04/2001
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11081,2.5,1171567553,2007-02-15 19:25:53,02/2007
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,71825,3.0,1137857383,2006-01-21 15:29:43,01/2006
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,137118,3.0,1215781798,2008-07-11 13:09:58,07/2008
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,86204,3.0,1405959335,2014-07-21 16:15:35,07/2014
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82880,3.0,1182208009,2007-06-18 23:06:49,06/2007
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,53877,3.0,1352915519,2012-11-14 17:51:59,11/2012
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,135223,1.0,1244853629,2009-06-13 00:40:29,06/2009
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24797,4.0,1100882696,2004-11-19 16:44:56,11/2004
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19800,3.0,1249419188,2009-08-04 20:53:08,08/2009
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,44459,3.5,1362580731,2013-03-06 14:38:51,03/2013
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,73132,3.5,1288320720,2010-10-29 02:52:00,10/2010
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20028,4.0,1303953118,2011-04-28 01:11:58,04/2011
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,132187,3.0,945123834,1999-12-13 22:23:54,12/1999
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6988,2.0,1253503433,2009-09-21 03:23:53,09/2009
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36072,2.5,1151687726,2006-06-30 17:15:26,06/2006
786,1580,Men in Black (a.k.a. MIB) (1997),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21413,1.5,1144570031,2006-04-09 08:07:11,04/2006
